Unnamed: 0,title,date,stock,converted_date
7473.0,"Loup Ventures Says Believes It Is Still Likely Apple Will Host A Fall 5G iPhone Launch; Notes China Manufacturing And Assembly, Including Some Apple Partners Are Starting To Ramp Up Production",2020-03-27 15:44:00-04:00,AAPL,27-03-2020
7474.0,"For Some Companies, A Sliver Of Good News During COVID-19",2020-03-27 15:15:00-04:00,AAPL,27-03-2020
7475.0,"'New #COVID19 screening app developed by @Apple, in partnership with @CDCgov, @fema and the @WhiteHouse #coronavirus task force.' -VOA's Steve Herman",2020-03-27 12:17:00-04:00,AAPL,27-03-2020
7476.0,"Regional Banks, Other Cyclicals Saw Buying Interest Yesterday Amid Stimulus Hopes",2020-03-27 09:59:00-04:00,AAPL,27-03-2020
7477.0,"'Apple iPhone demand destruction 'intensifying,' says Cleveland Research' - Walter Bloomberg",2020-03-27 09:48:00-04:00,AAPL,27-03-2020
7478.0,"Shares of several technology, semiconductor, and software companies are trading lower as a potential sell-off from this week's strength. While US stimulus legislation has boosted economic optimism, demand concerns still exist amid the coronavirus.",2020-03-27 09:27:00-04:00,AAPL,27-03-2020
7479.0,"1,000 Google Employees Volunteer To Help Expand Sister Company's Coronavirus Testing Program",2020-03-27 06:45:00-04:00,AAPL,27-03-2020
7480.0,Apple PCB Suppliers Dismiss Speculation about 5G iPhone Delay,2020-03-27 05:14:00-04:00,AAPL,27-03-2020
7481.0,Huawei Releases Latest Flagship Phone Amid Global Coronavirus Lockdown,2020-03-27 05:01:00-04:00,AAPL,27-03-2020
7482.0,"Trump Lashes Out At Washington, Michigan Governors For Pandemic Response: 'We Don't Like To See The Complaints'",2020-03-27 01:21:00-04:00,AAPL,27-03-2020
7483.0,Roku Or Netflix – Which One Is Better In The Near Term?,2020-03-26 14:42:00-04:00,AAPL,26-03-2020
7484.0,Tim Cook Announces Apple 10M Masks Donation To US Health Workers,2020-03-26 00:50:00-04:00,AAPL,26-03-2020
7485.0,Apple Shares Tank As Report Says New iPhone Launch Could Be Moved To Next Year,2020-03-25 22:11:00-04:00,AAPL,25-03-2020
7486.0,"'Apple weighs delaying 5G iPhone launch by months, sources say' -Nikkei",2020-03-25 15:44:00-04:00,AAPL,25-03-2020
7487.0,"Apple's Tim Cook Says Has Been Able To 'Source 10M masks for the US and millions more' For Regions In Europe, Says ' Our ops teams are helping to find and purchase masks from our supply chain in coordination with governments around the world.'",2020-03-25 15:24:00-04:00,AAPL,25-03-2020
7488.0,COVID-19 Crisis Could Make Big Tech Even Stronger,2020-03-25 12:52:00-04:00,AAPL,25-03-2020
7489.0,"Tesla, Wayfair And Other Profitable Short Trades Could Get A Short Covering Boost",2020-03-25 10:25:00-04:00,AAPL,25-03-2020
7490.0,"'Huawei is set to release its #P40 phone series on Thursday, a move that analysts predicted could help push up its phone shipments and even surpass major counterpart @Apple in the short term' -Tweet From China's Global Times Biz",2020-03-25 09:49:00-04:00,AAPL,25-03-2020
7491.0,"Airline Shares Jump As Stimulus Agreement Offers Relief, While Nike Up On Earnings",2020-03-25 09:42:00-04:00,AAPL,25-03-2020
7492.0,"A Peek Into The Markets: US Stock Futures Surge After Senate, White House Strike Deal On Coronavirus Stimulus Package",2020-03-25 06:11:00-04:00,AAPL,25-03-2020
7493.0,Apple Said to be Accelerating Production Relocation Outside China,2020-03-25 05:21:00-04:00,AAPL,25-03-2020
7494.0,"Deutsche Bank Upgrades Apple to Buy, Announces $270 Price Target",2020-03-25 05:01:00-04:00,AAPL,25-03-2020
7495.0,120 Biggest Movers From Yesterday,2020-03-25 04:02:00-04:00,AAPL,25-03-2020
7496.0,'Apple Expects to Start Reopening Stores in First Half of April' -Bloomberg,2020-03-24 15:17:00-04:00,AAPL,24-03-2020
7497.0,Apple Expects Stores To Start Re-Opening In First Half On April,2020-03-24 14:43:00-04:00,AAPL,24-03-2020
7498.0,Apple Store Closures Could Leave Some Device Owners In The Lurch: Report,2020-03-24 13:06:00-04:00,AAPL,24-03-2020
7499.0,75 Stocks Moving In Tuesday's Mid-Day Session,2020-03-24 12:50:00-04:00,AAPL,24-03-2020
7500.0,"Rise In Semiconductor, Cloud Computing Stocks Could Set Tone For Broader Economy",2020-03-24 09:56:00-04:00,AAPL,24-03-2020
7501.0,Shares of several technology companies are trading higher amid market strength on hopes of a US economic stimulus package agreement.,2020-03-24 09:10:00-04:00,AAPL,24-03-2020
7502.0,26 Stocks Moving in Tuesday's Pre-Market Session,2020-03-24 07:12:00-04:00,AAPL,24-03-2020
7503.0,Twitter Expects Q1 Operating Loss As Pandemic Hurts Ad Sales,2020-03-23 22:29:00-04:00,AAPL,23-03-2020
7504.0,Foxconn Has Secured Enough Workers To Meet 'Seasonal Demand' At All Major Chinese Plants,2020-03-23 12:27:00-04:00,AAPL,23-03-2020
7505.0,"Shares of some technology companies are trading lower amid market volatility. Sunday's fiscal stimulus bill failed a procedural senate vote while the Fed on Monday announced stimulus measures. NOTE: Sector is mixed, with some names up for the session.",2020-03-23 11:14:00-04:00,AAPL,23-03-2020
7506.0,"Nomura Instinet Maintains Neutral on Apple, Lowers Price Target to $225",2020-03-23 10:12:00-04:00,AAPL,23-03-2020
7507.0,"How Tim Cook, Mark Zuckerberg And Other Tech CEOs Are Helping Fight The Global Pandemic",2020-03-23 08:21:00-04:00,AAPL,23-03-2020
7508.0,3 ETFs To Short The Dow,2020-03-23 07:40:00-04:00,AAPL,23-03-2020
7509.0,Apple Dropped Two-device Limit on Online Purchases of iPhones,2020-03-23 05:33:00-04:00,AAPL,23-03-2020
7510.0,Cisco Pledges $225M To Fight Global Coronavirus Pandemic,2020-03-23 03:37:00-04:00,AAPL,23-03-2020
7511.0,"Barron's Picks And Pans: Big Tech Picks, Bank Stocks Large and Small And More",2020-03-21 16:11:00-04:00,AAPL,21-03-2020
7512.0,"Shares of several technology companies are trading higher. Market strength has been attributed to strong containment measures taken by California, rebound in oil, central bank actions and expectations of increased technology usage amid the virus outbreak.",2020-03-20 08:31:00-04:00,AAPL,20-03-2020
7513.0,Apple Limits Online iPhone Purchases To Two After Closing All Stores Outside China,2020-03-20 06:15:00-04:00,AAPL,20-03-2020
7514.0,Will Big Tech Come To The Rescue Against COVID-19?,2020-03-19 10:12:00-04:00,AAPL,19-03-2020
7515.0,"Canaccord Genuity Maintains Buy on Apple, Lowers Price Target to $300",2020-03-19 08:50:00-04:00,AAPL,19-03-2020
7516.0,"Oil Giants Persist In Paradoxical Behavior, But They Can Afford It",2020-03-18 11:26:00-04:00,AAPL,18-03-2020
7517.0,"Travel, Airline Stocks In Focus Amid Fresh Weakness; Amazon To Hire 100,000 Workers",2020-03-18 09:53:00-04:00,AAPL,18-03-2020
7518.0,"Shares of several technology, software and semiconductor companies are trading lower as equities sell off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.",2020-03-18 08:48:00-04:00,AAPL,18-03-2020
7519.0,Apple Unveils New iPad Pro And New MacBook Air,2020-03-18 08:01:00-04:00,AAPL,18-03-2020
7520.0,"UPDATE: Apple Previously Announced Closing Of Retail Locations Til Mar. 27, Now Says 'Until Further Notice'",2020-03-17 11:48:00-04:00,AAPL,17-03-2020
7521.0,Hearing Apple To Close All Retail Stores Until Further Notice,2020-03-17 11:46:00-04:00,AAPL,17-03-2020
7522.0,Apple shares are trading higher as tech stocks rebound following Monday's crash. Morgan Stanley analysts today maintained an overweight rating on the stock.,2020-03-17 11:42:00-04:00,AAPL,17-03-2020
7523.0,"Trump Says Will Expand Medicare Telehealth Service Offers, Working With Skype, Apple For FaceTime",2020-03-17 11:42:00-04:00,AAPL,17-03-2020
7524.0,"Jefferies Reiterates Buy on Apple, Lowers Price Target to $320",2020-03-17 10:23:00-04:00,AAPL,17-03-2020
7525.0,10 Biggest Price Target Changes For Tuesday,2020-03-17 09:06:00-04:00,AAPL,17-03-2020
7526.0,"Morgan Stanley Maintains Overweight on Apple, Lowers Price Target to $328",2020-03-17 08:47:00-04:00,AAPL,17-03-2020
7527.0,A Peek Into The Markets: US Stock Futures Gain Ahead Of Economic Reports,2020-03-17 06:49:00-04:00,AAPL,17-03-2020
7528.0,Apple Hit With $1.2B Fine By French Antitrust Authorities,2020-03-17 06:43:00-04:00,AAPL,17-03-2020
7529.0,110 Biggest Movers From Yesterday,2020-03-17 06:13:00-04:00,AAPL,17-03-2020
7530.0,So-Called 'MAGA' Stocks Lose $1T Market Value In A Single Day,2020-03-17 01:42:00-04:00,AAPL,17-03-2020
7531.0,NBCUniversal Releases Movies On-Demand Same Time As Theaters Due To Coronavirus,2020-03-17 01:10:00-04:00,AAPL,17-03-2020
7532.0,McDonald's Switches To 'Walk-In-Take-Out' Model In All Company-Owned Restaurants Due To Coronavirus,2020-03-16 23:55:00-04:00,AAPL,16-03-2020
7533.0,"Amazon Hiring 100,000 Workers To Meet Increased Demand As Coronavirus Forces Social Distancing",2020-03-16 22:16:00-04:00,AAPL,16-03-2020
7534.0,Apple Analyst Says 'Uncertainty Remains Too High' To Buy The Dip,2020-03-16 14:12:00-04:00,AAPL,16-03-2020
7535.0,95 Stocks Moving In Monday's Mid-Day Session,2020-03-16 12:00:00-04:00,AAPL,16-03-2020
7536.0,5 Reasons Why Amazon Is Morgan Stanley's Top Pick,2020-03-16 11:41:00-04:00,AAPL,16-03-2020
7537.0,"Banks, Airlines, Apple Among Stocks Being Hit Hard Despite Fed Cutting Rates To Zero",2020-03-16 10:01:00-04:00,AAPL,16-03-2020
7538.0,22 Stocks Moving in Monday's Pre-Market Session,2020-03-16 07:24:00-04:00,AAPL,16-03-2020
7539.0,Apple shares are trading lower following a report suggesting the company was fined €1.1B by the French Competition Authority for anti-competitive behavior in its distribution network.,2020-03-16 07:24:00-04:00,AAPL,16-03-2020
7540.0,Apple Fined €1.1B byFrench Competition Authority for Anti-competitive Behaviour in Its Distribution Network,2020-03-16 05:42:00-04:00,AAPL,16-03-2020
7541.0,144 Biggest Movers From Friday,2020-03-16 05:03:00-04:00,AAPL,16-03-2020
7542.0,Walmart Shortens Store Operating Hours In Response To Coronavirus Outbreak,2020-03-16 04:50:00-04:00,AAPL,16-03-2020
7543.0,"Starbucks Switches To 'To Go' Model As Coronavirus Spreads, Closes Some Stores",2020-03-15 22:54:00-04:00,AAPL,15-03-2020
7544.0,Loup Ventures' Munster Says Apple 'Is Doing It Right' With Coronavirus Response,2020-03-15 22:16:00-04:00,AAPL,15-03-2020
7545.0,"Bulls And Bears Of The Week: Apple, Boeing, FANGs And More",2020-03-15 09:45:00-04:00,AAPL,15-03-2020
7546.0,Nike Stores Across The World To Temporarily Close,2020-03-15 09:21:00-04:00,AAPL,15-03-2020
7547.0,"Barron's Picks And Pans: Roundtable Picks, Airline And Oil Stocks, And More",2020-03-14 12:58:00-04:00,AAPL,14-03-2020
7548.0,All Apple Stores Outside Of China To Temporarily Close,2020-03-14 11:02:00-04:00,AAPL,14-03-2020
7549.0,Canopy Growth's Storz & Bickel Bypasses Apple's Vaping App Ban With New Web App,2020-03-13 13:29:00-04:00,AAPL,13-03-2020
7550.0,88 Stocks Moving In Friday's Mid-Day Session,2020-03-13 12:38:00-04:00,AAPL,13-03-2020
7551.0,VirnetX Receives ~$454M Payment In Apple Suit,2020-03-13 12:36:00-04:00,AAPL,13-03-2020
7552.0,Apple's Worldwide Developers Conference 2020 To Be Held In Online Format,2020-03-13 12:01:00-04:00,AAPL,13-03-2020
7553.0,"Regulators Aiming To Break Of Big Tech Are Receiving ""Help"" From COVID-19",2020-03-13 10:12:00-04:00,AAPL,13-03-2020
7554.0,"Apple Gets Upgrade, Futures Reverse Downward Course As Washington Stimulus Awaited",2020-03-13 09:57:00-04:00,AAPL,13-03-2020
7555.0,Oracle Might Not Challenge Cloud Providers But Investors Are Pleased,2020-03-13 09:54:00-04:00,AAPL,13-03-2020
7556.0,Apple shares are trading higher after Wells Fargo upgraded the stock from Equal-Weight to Overweight and announced a $315 price target. NOTE: The overall market is also rebounding from Thursday's crash.,2020-03-13 09:07:00-04:00,AAPL,13-03-2020
7557.0,Apple Reopens All China Stores As Coronavirus Cases Drop In Country,2020-03-13 08:26:00-04:00,AAPL,13-03-2020
7558.0,Apple Still Looks to Ship 90M AirPods in 2020,2020-03-13 05:36:00-04:00,AAPL,13-03-2020
7559.0,"Wells Fargo Upgrades Apple to Overweight, Announces $315 Price Target",2020-03-13 05:33:00-04:00,AAPL,13-03-2020
7560.0,Selling Picks Up In Worst Day Since 1987 As Fear Continues To Drive Markets Lower,2020-03-12 17:15:00-04:00,AAPL,12-03-2020
7561.0,Financial Pro Says Trump 'Solidified' Fears Of Economic Slowdown,2020-03-12 12:40:00-04:00,AAPL,12-03-2020
7562.0,E-Commerce Is Among The Lucky Ones With The Tools To Amortize The Coronavirus Blow,2020-03-12 12:02:00-04:00,AAPL,12-03-2020
7563.0,"Technical Pro: Apple A 'Great Company,' Not A 'Great Stock' Right Now",2020-03-12 10:35:00-04:00,AAPL,12-03-2020
7564.0,"Shares of several technology, software and semiconductor companies are trading lower as equities sell off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.",2020-03-12 09:02:00-04:00,AAPL,12-03-2020
7565.0,CME To Shut Down Chicago Trading Floor Over Coronavirus Concerns,2020-03-11 22:01:00-04:00,AAPL,11-03-2020
7566.0,Here's How Large Option Traders Are Playing High-Yield AT&T As Market Falls,2020-03-11 14:20:00-04:00,AAPL,11-03-2020
7567.0,Apple To Close All Italy Stores Until Further Notice,2020-03-11 14:10:00-04:00,AAPL,11-03-2020
7568.0,"Despite Volatility, FANG Continues to Prove Its Popularity",2020-03-11 12:44:00-04:00,AAPL,11-03-2020
7569.0,"UPDATE: BofA Securities On Apple Notes 'We reiterate Buy on large cash balance/optionality, expected new buyback authorization in April and upcoming 5G cycle'",2020-03-11 11:51:00-04:00,AAPL,11-03-2020
7570.0,"UPDATE: BofA Securities Reiterates Buy On Apple, Lowers Target To $320 As Firm Notes 'Lowering estimates on weaker global demand, some delay in product launches'",2020-03-11 11:51:00-04:00,AAPL,11-03-2020
7571.0,BofA Lowers Apple Price Target Due To Potential Delay In Product Launches,2020-03-11 10:44:00-04:00,AAPL,11-03-2020
7572.0,"As Market Gyrates, Investors Seek Direction From Large Stocks Including Apple, Microsoft",2020-03-11 10:37:00-04:00,AAPL,11-03-2020
7573.0,Only Technology Can Save And Lead The Automotive Industry Forward,2020-03-11 09:58:00-04:00,AAPL,11-03-2020
7574.0,Coronavirus – Another Severe Hit To The Automotive Industry,2020-03-11 09:50:00-04:00,AAPL,11-03-2020
7575.0,"B of A Securities Reiterates Buy on Apple, Lowers Price Target to $320",2020-03-11 09:02:00-04:00,AAPL,11-03-2020
7576.0,"Hearing B of A Securities Maintains Buy On Apple, Lowers Target From $350 to $320",2020-03-11 07:51:00-04:00,AAPL,11-03-2020
7577.0,"Shares of several companies in the technology, software and semiconductor space are trading lower as equities sell off amid coronavirus fears. The virus spread has disrupted economic activity across sectors and caused global macro uncertainty.",2020-03-11 07:17:00-04:00,AAPL,11-03-2020
7578.0,Google Asks All North American Employees To Work From Home As Coronavirus Spreads,2020-03-11 03:45:00-04:00,AAPL,11-03-2020
7579.0,Peloton Shares Tick To Session Low As Hearing Report Apple Working On 'Guided Workout' Fitness App,2020-03-10 13:59:00-04:00,AAPL,10-03-2020
7580.0,Morning Market Stats In 5 Minutes,2020-03-10 11:16:00-04:00,AAPL,10-03-2020
7581.0,The Main Challenges Faced By The Upcoming EV Era,2020-03-10 10:34:00-04:00,AAPL,10-03-2020
7582.0,Jedi Wars Between Amazon And Microsoft Are Still Very Much On,2020-03-10 10:27:00-04:00,AAPL,10-03-2020
7583.0,"Airlines Continue Suffering As Delta, American Announce Schedule Cuts, But Crude Bounces",2020-03-10 09:42:00-04:00,AAPL,10-03-2020
7584.0,Shares of several technology companies are trading higher as markets look to rebound from Monday's selloff. The technology sector has been highly impacted by the coronavirus due to its China exposure and sensitivity to economic conditions.,2020-03-10 07:11:00-04:00,AAPL,10-03-2020
7585.0,"UBS Maintains Buy on Apple, Lowers Price Target to $335",2020-03-10 07:06:00-04:00,AAPL,10-03-2020
7586.0,123 Biggest Movers From Yesterday,2020-03-10 05:57:00-04:00,AAPL,10-03-2020
7587.0,Crude Awakening: Energy Sector Takes A 20% Spill As Crude Price War Sends Oil To 4-Year Low,2020-03-09 17:09:00-04:00,AAPL,09-03-2020
7588.0,Investor Movement Index Summary: February 2020,2020-03-09 13:57:00-04:00,AAPL,09-03-2020
7589.0,101 Stocks Moving In Monday's Mid-Day Session,2020-03-09 12:00:00-04:00,AAPL,09-03-2020
76869.0,"How Cannabis Company Cannaphyll Is Marketing On Mass-Consumer Platforms, Google And Amazon",2020-06-10 13:18:00-04:00,AMZN,10-06-2020
76870.0,Tech Stocks And FAANGS Strong Again To Start Day As Market Awaits Fed,2020-06-10 11:33:00-04:00,AMZN,10-06-2020
76871.0,"Benzinga Pro's Top 5 Stocks To Watch For Wed., Jun. 10, 2020: AAPL, BAC, NIO, SONO, GLW",2020-06-10 07:53:00-04:00,AMZN,10-06-2020
76872.0,"Hearing Vertical Group Out Positive On Amazon, Saying Co.'s Ad Spend Revenues Are Increasing As Shipping Bottleneck Issues Begin To Abate",2020-06-10 07:20:00-04:00,AMZN,10-06-2020
76873.0,Big Tech Reaches New Record Heights At The Stock Market,2020-06-10 00:52:00-04:00,AMZN,10-06-2020
76874.0,"Twitter, Square Will Mark Juneteenth As Holiday To Honor African-American Culture",2020-06-10 00:28:00-04:00,AMZN,10-06-2020
76875.0,'Inside Amazon's plan to test warehouse workers for Covid-19 every two weeks' -Earlier CNBC Report,2020-06-09 14:52:00-04:00,AMZN,09-06-2020
76876.0,"BofA Raises Amazon Target On Sales Upside, Accelerating Unit Growth",2020-06-09 12:35:00-04:00,AMZN,09-06-2020
76877.0,Amazon shares are trading higher despite market weakness. Not currently seeing company-specific news.,2020-06-09 12:13:00-04:00,AMZN,09-06-2020
76878.0,"IRS Alerts Against Criminals Profiteering From Fake Coronavirus Treatments, Charities, Phishing, Other Financial Fraud",2020-06-09 11:36:00-04:00,AMZN,09-06-2020
76879.0,"Sonos Shares Spike To Session High, Now Up 9.5%, As Citron's Andrew Left, Currently Interviewing On FOX Business, Said Co. Could Be Acquired By Apple Or Amazon",2020-06-09 11:11:00-04:00,AMZN,09-06-2020
76880.0,3M Sues Amazon Seller For Price Gouging Of Its N95 Masks During Coronavirus Pandemic,2020-06-09 08:20:00-04:00,AMZN,09-06-2020
76881.0,"Tesla, Amazon Backer Baillie Gifford Invests $35M In Air Taxi Startup Lilium",2020-06-09 01:06:00-04:00,AMZN,09-06-2020
76882.0,"IBM Discontinues Facial Recognition Technology, Says It Can't Condone 'Racial Profiling' Or 'Mass Surveillance'",2020-06-09 00:25:00-04:00,AMZN,09-06-2020
76883.0,"Highlights From Stanley Druckenmiller's CNBC Interview: Coronavirus 'Casualties,' Why He Was 'Far Too Cautious'",2020-06-08 16:06:00-04:00,AMZN,08-06-2020
76884.0,Sony To Unveil PS5 In June 11 Event,2020-06-08 12:01:00-04:00,AMZN,08-06-2020
76885.0,"Post-Pandemic Cannabis: Are Amazon, Uber And Other Mainstream Delivery Services The Future?",2020-06-08 11:34:00-04:00,AMZN,08-06-2020
76886.0,Logmore Secures €4.5M In Series A To Boost Logistics Quality Control,2020-06-08 11:16:00-04:00,AMZN,08-06-2020
76887.0,"RBC Lifts Amazon Price Target To Street-High $3,300, Says It's 'Best Global Play' On E-Commerce",2020-06-08 11:10:00-04:00,AMZN,08-06-2020
76888.0,"Baird Maintains Outperform on Amazon.com, Raises Price Target to $2750",2020-06-08 09:15:00-04:00,AMZN,08-06-2020
76889.0,"RBC Capital Maintains Outperform on Amazon.com, Raises Price Target to $3300",2020-06-08 09:02:00-04:00,AMZN,08-06-2020
76890.0,10 Biggest Price Target Changes For Monday,2020-06-08 08:35:00-04:00,AMZN,08-06-2020
76891.0,"Hearing RBC Capital Raised its Price Target on Amazon to $3,300",2020-06-08 06:43:00-04:00,AMZN,08-06-2020
76892.0,"Facebook-Backed Jio Platforms Gets $750M From Abu Dhabi Sovereign Fund As It Looks To Challenge Amazon, Walmart In India",2020-06-08 05:54:00-04:00,AMZN,08-06-2020
76893.0,"Amazon Faces Lawsuit From Workers For Neglecting CDC, New York Guidelines On Coronavirus",2020-06-08 01:37:00-04:00,AMZN,08-06-2020
76894.0,'A New Business Cycle': Stock Market Update For The Week Ahead,2020-06-07 14:29:00-04:00,AMZN,07-06-2020
76895.0,"ESPAÑOL • Cannabis en Argentina, Blockchain Uruguayo, Elon Musk, Warren Buffett, Jeff Bezos, Isiah Thomas, y Canopy Growth",2020-06-05 17:19:00-04:00,AMZN,05-06-2020
76896.0,Analysis: Amazon Air And ATSG Grow Together,2020-06-05 14:41:00-04:00,AMZN,05-06-2020
76897.0,Should Salesforce Shareholders Rejoice or Be Concerned?,2020-06-05 12:39:00-04:00,AMZN,05-06-2020
76898.0,Slack Fails To Deliver Another COVID-19 Blockbuster,2020-06-05 12:30:00-04:00,AMZN,05-06-2020
76899.0,PreMarket Prep Stock Of The Day: Genius Brands,2020-06-05 12:24:00-04:00,AMZN,05-06-2020
76900.0,Amazon Shares Unaffected Following 'A Massive industrial fire has erupted in Redlands at what appears to be an Amazon distribution center. All people are accounted for',2020-06-05 09:36:00-04:00,AMZN,05-06-2020
76901.0,"Hearing Pivotal Reiterates Buy, $2,700 Price Target On Amazon",2020-06-05 06:19:00-04:00,AMZN,05-06-2020
76902.0,"US Debt Market Raised $22.5B This Week, The Highest Since 2007: FT",2020-06-05 05:42:00-04:00,AMZN,05-06-2020
76903.0,Bharti Airtel Says There is No Proposal from Amazon to Buy $2B Stake in Co Under Consideration,2020-06-05 05:25:00-04:00,AMZN,05-06-2020
76904.0,Amazon And Slack Deepen Partnership In A Bid To Compete With Microsoft,2020-06-05 03:17:00-04:00,AMZN,05-06-2020
76905.0,Hearing Amazon Has Licensed Slack For All Employees,2020-06-04 18:07:00-04:00,AMZN,04-06-2020
76906.0,Amazon's Web Services Unit Reports Multi-Year Deal With Slack Technologies,2020-06-04 17:21:00-04:00,AMZN,04-06-2020
76907.0,Report: GM Starting Electric Delivery Van Program,2020-06-04 16:49:00-04:00,AMZN,04-06-2020
76908.0,What Elon Musk Thinks About Amazon: 'Monopolies Are Wrong!',2020-06-04 15:15:00-04:00,AMZN,04-06-2020
76909.0,Ex-Whole Foods Exec Says Grocery Stores Need To Prepare For Next Disruption,2020-06-04 14:58:00-04:00,AMZN,04-06-2020
76910.0,'Time to break up Amazon. Monopolies are wrong!' -Tweet From Elon Musk,2020-06-04 14:06:00-04:00,AMZN,04-06-2020
76911.0,FAANG Stocks Seem Immune To COVID-19,2020-06-04 13:47:00-04:00,AMZN,04-06-2020
76912.0,Why Spirit AeroSystems's Stock Is Trading Higher Today,2020-06-04 11:45:00-04:00,AMZN,04-06-2020
76913.0,"Flight Industry Conditions Just Right For Amazon Air Takeoff, Analyst Says",2020-06-04 09:58:00-04:00,AMZN,04-06-2020
76914.0,Lawsuit Filed After Amazon Warehouse Worker Fatally Infects Cousin With Coronavirus,2020-06-04 06:27:00-04:00,AMZN,04-06-2020
76915.0,Amazon in Talks to Buy $2B Stake in Indian Telco Bharti Airtel,2020-06-04 05:53:00-04:00,AMZN,04-06-2020
76916.0,"Why Genius Brands Is On A Massive Rally, Adding Nearly 2500% Value In A Month",2020-06-04 01:01:00-04:00,AMZN,04-06-2020
76917.0,Trump Says Amazon Is Destroying A Lot Of Shopping Centers,2020-06-03 18:14:00-04:00,AMZN,03-06-2020
76918.0,Air Transport Services Group Shares Up After Hours Following Amazon Press Release Announcing Lease Of 12 Boeing 767-300 Converted Cargo Aircraft From Co.,2020-06-03 16:16:00-04:00,AMZN,03-06-2020
76919.0,Amazon Will Open New Regional Air Hubs At Lakeland Linder International Airport In Florida Later This Summer,2020-06-03 16:04:00-04:00,AMZN,03-06-2020
76920.0,"Amazon Air To Lease 12 Additional 767-300 Converted Cargo Aircraft, Increasing Their Fleet To Over 80 Aircraft As Part Of Amazon's Dedicated Air Cargo Network",2020-06-03 16:02:00-04:00,AMZN,03-06-2020
76921.0,Tech Tracking: FourKites Unveils Dynamic ETA Product For LTL Shipments,2020-06-03 11:38:00-04:00,AMZN,03-06-2020
76922.0,"Zoom Initially Slips Despite Strong Earnings, Then Reverses Course In Pre-Market Trading",2020-06-03 10:00:00-04:00,AMZN,03-06-2020
76923.0,"Stocks Keep Rallying Even During Protests Because 'Nobody Is Investing To Make The World A Better Place,' Analysts Say",2020-06-03 06:45:00-04:00,AMZN,03-06-2020
76924.0,"Warner Music Set To Go Public Today, In Anticipated Largest US IPO Of The Year",2020-06-03 06:09:00-04:00,AMZN,03-06-2020
76925.0,A Peek Into The Markets: US Stock Futures Rise Ahead Of ADP Jobs Report,2020-06-03 06:04:00-04:00,AMZN,03-06-2020
76926.0,Peloton Makes Its Fitness App Available On Apple TV After Pandemic Demand Surge,2020-06-03 04:57:00-04:00,AMZN,03-06-2020
76927.0,Amazon Plans 'Biggest Sale In The Sky' In June To Support Sellers Affected By Pandemic,2020-06-03 01:30:00-04:00,AMZN,03-06-2020
76928.0,Why Shopify — And Not Zoom — Is The Stock To Chase Right Now,2020-06-02 17:48:00-04:00,AMZN,02-06-2020
76929.0,'Amazon plans summer sale for June 22 to 'jumpstart sales' after coronavirus crunch' -CNBC,2020-06-02 17:41:00-04:00,AMZN,02-06-2020
76930.0,Bezos Among Investors In U.K. Freight Startup Beacon,2020-06-02 17:29:00-04:00,AMZN,02-06-2020
76931.0,4 Blue Chips That Lived Up To Their Title During the Pandemic,2020-06-02 14:17:00-04:00,AMZN,02-06-2020
76932.0,"How Cameo, Facebook And Peloton Are Embracing Coronavirus Disruption",2020-06-02 13:01:00-04:00,AMZN,02-06-2020
76933.0,Tesla CEO Musk Says Other Three Officers Should Be Charged In Floyd's Murder Case,2020-06-02 06:12:00-04:00,AMZN,02-06-2020
76934.0,"Pepper Spray, Books On Racism, 'I Can't Breathe' Merchandise Are Top Sellers On Amazon As Protests Rage",2020-06-02 04:18:00-04:00,AMZN,02-06-2020
76935.0,Amazon Looks To Establish Supply Chain Trust With New Blockchain Patent,2020-06-01 18:04:00-04:00,AMZN,01-06-2020
76936.0,Making Sense Of Why Consumers Are Switching Their Grocery Store Habits,2020-06-01 15:00:00-04:00,AMZN,01-06-2020
76937.0,"Amazon Curtails Some Service, Highways Closed, As Protests Impact Freight And Driver Safety",2020-06-01 13:02:00-04:00,AMZN,01-06-2020
76938.0,How Social Media Stocks Fared During The Pandemic,2020-06-01 11:30:00-04:00,AMZN,01-06-2020
76939.0,"Gun, Security Stocks Trade Higher After Weekend Protests Turn Violent And Destructive",2020-06-01 10:14:00-04:00,AMZN,01-06-2020
76940.0,10 Biggest Price Target Changes For Monday,2020-06-01 08:21:00-04:00,AMZN,01-06-2020
76941.0,"Amazon Files for Mixed Shelf Offering, Size Not Disclosed",2020-06-01 08:20:00-04:00,AMZN,01-06-2020
76942.0,"Morgan Stanley Maintains Overweight on Amazon.com, Raises Price Target to $2800",2020-06-01 08:08:00-04:00,AMZN,01-06-2020
76943.0,The 'Real' S&P 500 And Why The Current Rally Makes Sense,2020-06-01 07:04:00-04:00,AMZN,01-06-2020
76944.0,"UK Supply Chain Startup Beacon Raises $15M From Amazon CEO, Others",2020-06-01 04:21:00-04:00,AMZN,01-06-2020
76945.0,"Apple CEO Writes To Employees About George Floyd Death, Urges For 'Better, More Just World For Everyone'",2020-06-01 03:55:00-04:00,AMZN,01-06-2020
76946.0,"Amazon, Apple, Walmart, Other Retailers Shutter Stores, Scale Back Operations In Areas Worst Hit With Protests",2020-06-01 00:34:00-04:00,AMZN,01-06-2020
